primaryDomain_s,doiId_s,submittedDateY_i,docType_s,mds
shs.info.hype,,2018,COMM,0.80645
shs.info.hype,,2018,COMM,0.09677
shs.info.soci,,2018,COMM,0.80645
shs.info.hype,,2018,COUV,0.48387
shs.info.theo,,2018,COUV,0.48387
shs.info.hype,,2018,COUV,0.35484
shs.info.soci,,2018,COMM,0.09677
shs.info.cine,,2018,COMM,0.09677
shs.info.hype,,2018,COMM,0.09677
shs.info.soci,,2018,COUV,0.48387
shs.info.cine,,2018,COMM,0.09677
shs.info.soci,,2018,COMM,0.09677
shs.info,10.3917/herm.086.0267,2021,ART,0.54839
shs.info,,2020,ART,0.22581
shs.info,,2020,ART,0.22581
shs.info,,2019,COMM,0.35484
shs.info,10.25965/interfaces-numeriques.2456,2020,ART,0.54839
shs.info.hype,,2018,COMM,0.09677
shs.info.hype,,2018,ART,0.22581
shs.info.hype,,2018,COMM,0.80645
shs.info.hype,,2018,COMM,0.80645
shs.info.hype,,2018,COMM,0.09677
shs.info.hype,,2018,COMM,0.09677
shs.info.hype,,2018,COMM,0.09677
shs.info.hype,,2018,COMM,0.09677
shs.info.hype,,2018,COMM,0.09677
shs.info.hype,,2018,COMM,0.09677
shs.info.hype,,2018,COMM,0.09677
shs.info.hype,,2018,COMM,0.09677
shs,,2018,COMM,0.41935
shs.info.hype,,2018,ART,0.22581
shs.info.hype,,2018,COMM,0.80645
shs.info.theo,,2018,COMM,0.48387
shs.info.inge,,2018,ART,0.22581
shs.info.soci,,2018,COMM,0.80645
shs.info.hype,,2018,ART,0.09677
shs.info.soci,,2018,COUV,0.09677
shs.info.cine,,2018,COUV,0.35484
shs.info.soci,,2018,COMM,0.09677
shs.info.soci,,2018,ART,0.80645
shs.info.soci,,2018,COMM,0.09677
shs.info,,2018,ART,0.80645
shs.info,,2020,COMM,0.35484
shs.info.orga,,2018,COUV,0.09677
shs.info.orga,,2018,ART,0.09677
shs.info.theo,,2018,ART,0.35484
shs.info.comm,,2018,COUV,0.09677
shs.info,,2018,COMM,0.09677
shs.info.comm,,2018,ART,0.09677
shs.info.orga,,2018,ART,0.09677
shs.info,,2018,DOUV,0.35484
shs.info.orga,,2018,ART,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info.educ,,2018,ART,0.67742
shs.info.soci,,2018,COUV,0.09677
shs.info.orga,,2018,COUV,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info.educ,,2018,COMM,0.09677
shs.info.comm,,2018,ART,0.09677
shs.info.conf,,2018,COUV,0.09677
shs.info.theo,,2018,COMM,0.09677
shs.info.soci,,2018,COUV,0.09677
shs.info,,2018,COUV,0.09677
shs.info,,2020,REPORT,0.48387
shs.info,,2019,COMM,0.09677
shs.info.docu,,2003,COMM,0.80645
shs.info,,2020,ART,0.80645
shs.info,,2020,COMM,0.41935
shs.info.theo,,2016,ART,0.80645
shs.info.theo,,2018,COMM,0.09677
shs.info.hist,,2018,ART,0.09677
shs.info.soci,,2018,ART,0.09677
shs.info,,2016,COMM,0.80645
shs.info,,2018,COMM,0.35484
shs.info.orga,,2018,ART,0.09677
shs.info.orga,,2018,COUV,0.09677
shs.info.orga,,2018,COMM,0.09677
shs,,2018,ART,0.09677
shs.info.comm,,2018,COUV,0.09677
shs.info.comm,,2018,COMM,0.41935
shs.info,,2021,COMM,0.09677
shs.scipo,,2021,REPORT,0.09677
shs.info,,2021,COMM,0.41935
shs.info.autr,,2018,COMM,0.80645
shs,10.4000/communicationorganisation.6259,2018,ART,0.87097
shs.info,,2020,POSTER,0.09677
shs.info,,2021,COMM,0.09677
shs.info,10.1002/9781119612254.ch4,2019,COUV,0.54839
shs.info,,2021,DOUV,0.09677
shs.info.orga,,2018,COMM,0.35484
shs.info.orga,,2018,ART,0.09677
shs.info,,2021,COMM,0.09677
shs.info,10.4000/rfsic.3110,2018,ART,0.29032
shs.info,,2021,ART,0.09677
shs.info.autr,,2018,ART,0.48387
shs.info,,2021,COMM,0.09677
shs.info.autr,10.13140/RG.2.2.17091.71208,2018,POSTER,0.41935
shs.info,,2021,COMM,0.09677
shs.info,10.4000/books.editionscnrs.14364,2020,DOUV,0.54839
shs.info,,2019,COMM,0.09677
shs.info,,2021,COMM,0.09677
shs.info.comm,,2018,ART,0.09677
shs.info,10.4000/communicationorganisation.7884,2020,ART,0.87097
shs.info.orga,,2018,ART,0.67742
shs.info.orga,,2018,ART,0.67742
shs.info.autr,10.1145/3194658.3194687,2018,COMM,1.0
shs.info,10.1016/j.rehab.2018.05.1125,2020,ART,0.29032
shs.info.orga,,2018,COMM,0.09677
shs.info.orga,,2018,ART,0.09677
shs.info,,2019,ART,0.09677
shs.info.theo,,2018,ART,0.09677
shs.info.orga,,2018,ART,0.09677
shs.info.theo,,2018,COUV,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info.orga,,2018,ART,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info,10.4000/books.editionscnrs.14364,2020,COUV,0.29032
shs.info,,2021,ART,0.09677
shs.info,,2019,COMM,0.09677
shs.info,,2019,COMM,0.09677
shs.info,,2021,COUV,0.09677
shs.info,,2020,COMM,0.09677
shs.info,10.3166/LCN.11.4.1-n,2018,ART,0.67742
shs.info,10.4000/communiquer.8819,2021,ART,0.87097
shs,,2022,COMM,0.80645
shs.info,,2009,COMM,0.41935
shs,,2018,ART,0.09677
shs,,2018,ART,0.09677
shs.info.comm,,2018,ART,0.09677
shs.info.orga,,2018,ART,0.09677
shs.info.soci,,2018,ART,0.09677
shs.info.soci,,2018,COMM,0.09677
shs.info.comm,,2018,ART,0.09677
shs,10.4000/questionsdecommunication.10380,2018,OTHER,0.6129
shs.info.comm,,2018,ART,0.67742
shs.info.educ,,2018,ART,0.67742
shs.info.educ,,2018,ART,0.09677
shs.info,10.4000/questionsdecommunication.10688,2018,OTHER,0.6129
shs.info.educ,10.4000/rfsic.2051,2018,ART,0.87097
shs.info.educ,,2018,UNDEFINED,0.48387
shs.info.comm,,2018,COUV,0.09677
shs.info.comm,,2018,COMM,0.09677
shs.info.comm,,2018,COMM,0.09677
shs.info,,2019,DOUV,0.09677
shs.info,,2009,OTHER,0.41935
shs.info,,2021,COMM,0.09677
shs.info,,2008,COMM,0.80645
shs.info,,2013,REPORT,0.41935
shs.info,,2008,ART,0.67742
shs.info,,2016,DOUV,0.67742
shs.info.educ,,2018,ART,0.09677
shs.info.comm,,2018,ART,0.67742
shs.info,,2016,COMM,0.80645
shs.info,,2014,ART,0.67742
shs.info,10.25965/interfaces-numeriques.562,2021,ART,1.0
shs.info,10.3166/dn.14.3.81-102,2012,ART,1.0
shs.info,,2008,COMM,0.67742
shs.archi,,2008,ART,0.67742
shs.info,10.1002/9781119612254.ch4,2019,COUV,0.54839
shs.info,,2021,DOUV,0.09677
shs.info,,2021,ART,0.09677
shs.info,10.4000/questionsdecommunication.20704,2020,OTHER,0.29032
shs.info,,2021,ART,0.09677
shs.info,10.25965/interfaces-numeriques.3601,2020,ART,0.87097
shs.edu,,2004,COMM,0.80645
shs.info,,2009,OTHER,0.67742
shs.info,,2009,OTHER,0.67742
,,2009,OTHER,0.3871
shs.info,,2008,ART,0.67742
shs.info,,2008,ART,0.67742
shs.info,,2009,OTHER,0.41935
shs.info,,2009,OTHER,0.41935
shs.info,,2012,COMM,0.67742
shs.info,,2009,COMM,0.67742
shs.info,,2009,OTHER,0.41935
shs.info,,2009,OTHER,0.41935
shs.info,,2009,ART,0.41935
shs.info,,2009,OTHER,0.41935
shs.info,,2009,OTHER,0.41935
shs.info,,2009,OTHER,0.41935
shs.info,10.4000/communiquer.8819,2021,ART,0.87097
info.info-ne,,2016,ART,0.09677
shs.gestion,,2014,COMM,0.80645
shs.info,,2018,ART,0.09677
shs.info,10.1016/j.wpi.2016.10.001,2018,ART,0.87097
shs,,2019,UNDEFINED,0.67742
shs.info,,2018,ART,0.67742
shs.info.conf,,2018,COMM,0.67742
shs.info.conf,,2018,COMM,0.09677
shs.info.hype,,2018,COMM,0.67742
shs.info,,2017,HDR,0.80645
shs.info.conf,,2018,COMM,0.09677
shs.info.inge,,2018,COMM,0.09677
shs.info.comm,,2018,COMM,0.09677
spi.auto,10.1007/978-3-642-14319-9_26,2011,COMM,0.87097
info.info-mo,10.1145/1878537.1878678,2010,COMM,0.87097
shs.info,10.4000/edc.2645,2018,ART,0.87097
shs.info,10.4000/books.pufr.698,2016,COMM,0.29032
shs.info,10.47909/ijsmc.02,2020,ART,1.0
shs.info,,2016,REPORT,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.41935
sdv,,2021,COMM,0.67742
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.35484
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2018,DOUV,0.67742
qfin.st,,2017,COMM,0.80645
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2021,COMM,0.80645
shs.info,,2016,COMM,0.67742
shs.info,,2016,ART,0.09677
shs.info,,2016,ART,0.09677
shs.info,,2016,COUV,0.09677
shs.info,,2016,COUV,0.67742
shs.info,,2016,ART,0.67742
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info.bibl,,2013,COMM,0.80645
shs.info,,2021,COMM,0.80645
shs.info,,2021,COMM,0.80645
info.eiah,,2021,COUV,0.80645
shs.info,10.3166/lcn.12.4.9-18,2021,ART,1.0
shs.info,,2016,COMM,0.09677
sdv.neu.sc,,2012,COMM,0.09677
sdv.neu.sc,,2012,COMM,0.09677
shs.info,,2016,COMM,0.09677
sdv.neu.sc,,2012,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs,10.4000/communicationorganisation.6259,2018,ART,0.87097
sdv.tox.eco,10.1111/j.1474-919X.2011.01193.x,2014,ART,0.87097
info.info-ne,,2013,COMM,0.09677
shs.info,,2021,COUV,0.67742
shs.info,,2020,REPORT,0.22581
shs.info,,2020,ART,0.67742
shs.info,10.21747/21836671/pagnespc1,2021,ART,1.0
shs.info.conf,10.5585/rgss.v7i1.393,2018,ART,1.0
shs.info,10.5902/1983465928836,2021,ART,1.0
shs.info,,2020,COMM,0.67742
shs.info.conf,10.1109/EDUCON.2018.8363100,2018,COMM,0.87097
shs.info,,2021,COMM,0.09677
shs.info,,2020,POSTER,0.22581
shs.info,,2020,COMM,0.09677
shs.info,,2019,ART,0.35484
shs.info,,2020,COMM,0.67742
shs.info,10.4000/books.pub.30301,2018,COUV,0.87097
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2021,COMM,0.80645
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2018,COUV,0.41935
shs.info,,2016,COMM,0.67742
shs.stat,,2020,COMM,0.67742
shs.info,,2016,COMM,0.09677
shs,,2019,COMM,0.09677
shs.info,,2021,COMM,0.80645
shs.info.orga,,2018,COMM,0.09677
shs.info.orga,,2018,COUV,0.09677
shs.info.orga,,2018,ART,0.67742
shs,,2018,COMM,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info.orga,,2018,OUV,0.35484
shs.info.orga,,2018,COMM,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info.orga,,2018,COMM,0.09677
info.info-hc,10.1002/9781119341031.ch4,2018,COUV,0.54839
info.info-gr,,2011,COUV,0.80645
info.info-gr,,2013,ART,0.09677
info.info-gr,,2013,COMM,0.09677
shs.info,,2020,COUV,0.09677
shs.info.orga,,2018,COMM,0.09677
shs.info,,2020,COMM,0.09677
shs.info,,2020,COUV,0.09677
info.info-gr,,2010,COMM,0.80645
shs,,2017,ART,0.67742
sde,,2017,ART,0.67742
shs.info,,2021,COMM,0.09677
shs.info,,2021,COMM,0.09677
shs.info.orga,10.3166/lcn.6.4.123-147,2018,ART,0.54839
shs.info,10.25965/interfaces-numeriques.3289,2019,ART,0.54839
shs.info.soci,,2018,COMM,0.09677
shs.info,,2018,ART,0.80645
shs.info,,2018,ART,0.67742
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.54839
shs.info.theo,,2018,COMM,0.67742
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info.autr,,2018,COMM,0.67742
shs.info.autr,,2018,COMM,0.67742
shs,,2018,ART,0.80645
shs.info,,2018,ART,0.80645
shs,,2018,COMM,0.09677
shs.info,10.3166/lcn.9.3-4.135-159,2021,ART,0.67742
shs.info,,2018,ART,0.09677
shs.info,,2018,COMM,0.80645
shs,,2018,ART,0.67742
shs.info,10.4000/rfsic.3908,2018,ART,0.87097
shs.info,,2021,ART,0.67742
shs.info,,2020,ART,0.80645
shs.info.autr,,2014,COMM,0.80645
shs.info.autr,,2014,COMM,0.80645
shs,,2013,COMM,0.80645
shs.info.bibl,,2013,COMM,0.80645
shs.info.autr,,2013,ART,0.80645
shs.info,,2021,COUV,0.09677
shs.info,,2021,OTHER,0.09677
shs,,2021,COMM,0.09677
shs.info,,2021,ART,0.67742
shs.info,,2018,ART,0.35484
shs,,2019,COMM,0.09677
shs.info,,2020,ART,0.41935
shs.info,,2018,ART,0.67742
shs.info,,2018,ART,0.67742
shs.info,10.4000/communicationorganisation.5429,2018,ART,0.87097
shs,,2018,ART,0.41935
shs,10.7193/DM.034.53.66,2020,ART,0.87097
shs.info,,2018,ART,0.35484
shs.info,,2018,COUV,0.09677
shs.info,,2018,ART,0.67742
shs,,2018,COMM,0.09677
shs.info,,2018,ART,0.67742
shs,,2019,ART,0.09677
shs.info,,2019,ART,0.67742
shs.info,,2021,COMM,0.09677
shs.info,10.3917/empa.078.0145,2018,ART,0.87097
shs.art,,2018,THESE,0.80645
shs.info,,2019,COMM,0.80645
shs.info,,2017,COMM,0.80645
shs.info,,2017,COMM,0.80645
shs.info,,2017,COMM,0.80645
shs,,2021,COUV,0.09677
shs.info,10.3917/lige.165.0182,2018,ART,0.87097
shs.info,,2018,ART,0.67742
shs.info,,2018,ART,0.67742
shs.info,,2018,ART,0.67742
shs.info,,2017,COMM,0.80645
shs.info,,2017,COMM,0.80645
shs,,2022,COMM,0.41935
shs,,2022,COMM,0.80645
shs,,2022,COMM,0.67742
shs,10.4000/communication.4389,2019,ART,0.87097
shs,10.4000/lectures.13347,2021,OTHER,0.41935
shs,,2020,REPORT,0.48387
shs,10.4000/netcom.5665,2020,ART,0.87097
shs,,2020,ART,0.35484
shs,,2020,COMM,0.35484
shs,,2020,COMM,0.09677
shs.art,,2015,COMM,0.41935
shs,,2020,COMM,0.67742
shs,,2021,COMM,0.80645
shs.archi,10.4000/edc.3239,2017,ART,1.0
shs,,2020,COMM,0.67742
shs,,2020,COMM,0.35484
shs,,2020,COMM,0.09677
shs.info,10.4000/books.cse.216,2020,COUV,1.0
shs,10.4000/lectures.11665,2021,OTHER,0.41935
shs,,2020,COUV,0.67742
shs,,2020,COMM,0.09677
shs,,2020,COUV,0.67742
shs,10.4000/ocim.1107,2020,ART,0.87097
shs,,2020,COMM,0.41935
shs,,2020,COUV,0.67742
shs,,2020,ART,0.67742
shs.info,,2019,COMM,0.09677
shs,,2021,COMM,0.67742
shs,,2021,COMM,0.67742
shs.archi,,2019,COMM,0.09677
shs,,2020,COUV,0.67742
shs,10.4000/communiquer.2359,2020,ART,0.87097
shs.info,,2019,COMM,0.09677
shs,,2020,ART,0.67742
shs,10.3917/agora.069.0101,2020,ART,0.87097
shs.archi,,2017,COUV,0.80645
shs,,2020,COMM,0.35484
shs,,2020,COUV,0.35484
shs,,2021,REPORT,0.80645
shs.socio,10.4000/lectures.1260,2021,OTHER,0.41935
shs,,2020,COUV,0.80645
shs,,2022,COMM,0.80645
shs,,2022,COMM,0.35484
shs.gestion,,2019,COMM,0.22581
shs,,2018,ART,0.22581
shs.info.educ,,2018,UNDEFINED,0.48387
shs.eco,,2008,COUV,0.09677
shs.info,,2020,REPORT,0.48387
shs.info,,2021,COUV,0.48387
qfin.st,,2017,COMM,0.80645
shs.info,10.4000/edc.5965,2016,ART,0.87097
shs.info.orga,,2018,ART,0.67742
shs.info.hype,,2018,COMM,0.80645
shs,,2018,DOUV,0.35484
shs.gestion,,2008,REPORT,0.80645
shs.gestion,10.3917/mav.025.0207,2012,ART,1.0
shs.info,,2021,COMM,0.09677
shs.info,,2018,COMM,0.41935
shs.info,,2021,OUV,0.35484
shs.info.comm,10.4000/ticetsociete.2395,2018,ART,0.87097
shs.info.comm,10.4000/terminal.2400,2018,ART,0.87097
shs.info,,2021,OTHER,0.09677
shs.info,,2021,COMM,0.09677
shs.info.orga,,2018,COUV,0.09677
shs.info,,2021,COMM,0.09677
shs.info,10.3166/rfg.2019.00333,2020,ART,0.87097
shs.info,,2022,ART,0.35484
shs.info,,2018,COUV,0.09677
shs.info,,2018,DOUV,0.09677
shs.info,,2022,COUV,0.09677
shs.info,10.4267/2042/51896,2018,ART,0.29032
info,,2017,REPORT,0.09677
info.info-ai,,2021,COMM,0.80645
info,,2015,COMM,0.09677
info.info-cr,10.1007/978-3-319-99807-7_29,2018,COMM,0.87097
info.info-db,10.1007/s42979-019-0022-z,2019,ART,0.29032
info,10.1007/978-3-319-07998-1_23,2021,COUV,0.54839
shs.langue,,2018,COMM,0.80645
shs.archi,,2008,COMM,0.80645
shs.archi,,2008,COMM,0.41935
info,,2017,ART,0.35484
info,,2017,COMM,0.35484
info,,2017,REPORT,0.09677
info.info-ts,,2017,ART,0.09677
info.info-ts,,2017,ART,0.09677
info,,2017,REPORT,0.09677
info.info-db,10.1007/978-3-030-03192-3_4,2019,COMM,0.29032
info,,2017,ART,0.09677
info,,2017,PATENT,0.09677
info,10.1007/3-540-45811-5_9,2020,COMM,1.0
sdv,,2018,COMM,0.41935
sdv.ba.zv,,2018,UNDEFINED,0.22581
info,,2017,REPORT,0.09677
info,,2017,REPORT,0.09677
info.info-ir,10.1145/1282280.1282289,2007,COMM,0.54839
scco.neur,10.1007/978-3-319-07695-9_29,2016,COUV,1.0
info,,2017,REPORT,0.09677
info.info-ir,,2007,COMM,0.67742
shs,,2019,UNDEFINED,0.67742
info,,2017,OUV,0.09677
info,,2017,PATENT,0.09677
info,,2017,PATENT,0.09677
info,,2017,COMM,0.09677
sdu.astr,10.1093/mnras/stx1098,2018,ART,0.67742
sdu.astr,10.1038/srep45517,2017,ART,0.54839
spi,10.1109/IOTAIS.2018.8600849,2021,COMM,0.67742
sde,,2020,COMM,0.80645
spi.acou,,2018,POSTER,0.22581
info,,2021,COMM,0.22581
phys.meca.acou,,2020,COMM,0.22581
phys.meca.acou,10.48465/fa.2020.0875,2021,COMM,1.0
info.info-ne,,2020,COMM,0.22581
info,,2017,COMM,0.09677
info,,2015,COMM,0.09677
sdv.bid.spt,10.1007/978-3-030-45442-5_70,2020,COMM,1.0
sdv.bid.spt,10.1007/978-3-030-58219-7_23,2020,COMM,1.0
stat.ap,10.1016/j.neucom.2012.10.030,2013,ART,0.87097
sdv.neu.nb,10.1016/j.apacoust.2010.05.016,2019,ART,0.54839
shs.musiq,,2021,COMM,0.22581
scco.comp,,2006,COMM,0.48387
info,,2017,REPORT,0.09677
sdv.neu,,2008,COMM,0.80645
scco,10.1016/j.jphysparis.2009.11.003,2015,ART,0.54839
info.info-ir,10.1109/ICASSP.2008.4517838,2007,COMM,0.54839
info,,2017,REPORT,0.09677
info.info-ti,,2019,COMM,0.35484
info.info-ts,10.1121/1.5126710,2020,ART,0.67742
info.info-ai,,2018,COMM,0.80645
sdv.bid,10.1111/mms.12738,2021,ART,0.74194
phys.meca.acou,10.1109/OCEANSE.2019.8867416,2019,COMM,0.29032
phys.meca.acou,10.48465/fa.2020.1089,2021,COMM,1.0
sdu.astr.he,10.3847/2041-8205/820/2/L24,2016,ART,0.54839
info.info-cv,10.1007/s11042-015-2601-x,2016,ART,0.54839
info.info-lg,,2020,COMM,0.48387
info,,2017,REPORT,0.09677
info,,2017,OUV,0.09677
sdv,10.1016/j.beproc.2018.07.015,2020,ART,0.67742
info.info-bi,,2019,COMM,0.48387
info.info-ts,,2017,ART,0.09677
info.info-ir,10.1007/978-3-319-65813-1_24,2017,COMM,0.67742
phys,,2018,POSTER,0.22581
spi.acou,,2016,COMM,0.09677
info,,2018,POSTER,0.22581
shs,10.4000/communicationorganisation.6259,2018,ART,0.87097
scco.psyc,,2009,COMM,0.09677
info.info-ts,,2019,COMM,0.80645
spi,10.1109/IOTAIS.2018.8600893,2020,COMM,0.29032
info.info-ir,,2018,COUV,0.48387
phys.astr.he,10.1103/PhysRevD.96.062001,2018,ART,0.67742
info,,2016,COMM,0.09677
info,,2016,COMM,0.35484
info,,2017,REPORT,0.09677
info,,2017,REPORT,0.09677
info,,2017,REPORT,0.09677
info,,2017,COUV,0.09677
phys.meca.acou,10.1038/s41598-020-64613-0,2020,ART,1.0
sdv.ba,,2019,UNDEFINED,0.48387
sde,,2018,POSTER,0.22581
info.info-db,,2020,COMM,0.80645
info.info-mo,,2020,COMM,0.48387
info,,2018,COUV,0.48387
sdv.ba,,2019,COMM,0.80645
sdv.ba,,2020,UNDEFINED,0.48387
phys.meca.acou,10.48465/fa.2020.1096,2021,COMM,1.0
stat.ml,,2020,COMM,0.80645
info,,2017,COMM,0.80645
info,10.1007/978-3-319-98932-7_24,2018,COMM,0.67742
info.info-mm,,2014,COMM,0.80645
info,,2016,COMM,0.80645
info,,2015,COMM,0.80645
phys.astr,10.1016/j.physletb.2016.05.019,2017,ART,0.54839
phys.astr,10.1016/j.physletb.2016.06.051,2017,ART,0.54839
info,,2018,COMM,0.09677
info.info-ir,,2014,REPORT,0.09677
info.info-ir,,2014,COMM,0.35484
info.info-ts,,2008,UNDEFINED,0.80645
sdv,,2019,POSTER,0.09677
info,,2017,COUV,0.09677
info,,2017,REPORT,0.09677
info,,2017,PATENT,0.09677
info,,2017,COMM,0.09677
info,,2017,ART,0.09677
info.info-lg,,2012,COMM,0.80645
info,,2017,REPORT,0.09677
info,,2017,REPORT,0.09677
info,,2017,REPORT,0.09677
info,,2017,OUV,0.09677
info,,2017,REPORT,0.09677
info.info-ts,,2017,ART,0.09677
info,,2017,COUV,0.09677
info,,2017,REPORT,0.09677
info,,2017,OUV,0.09677
phys.meca.acou,10.1109/OCEANSE.2019.8867333,2020,COMM,1.0
phys.meca.acou,10.48465/fa.2020.1093,2021,COMM,1.0
phys.meca.acou,10.48465/fa.2020.1088,2021,COMM,1.0
sde,,2020,COMM,0.80645
sdv.bid.spt,10.1098/rsos.201794,2021,ART,1.0
phys.meca.acou,10.48465/fa.2020.1097,2021,COMM,1.0
phys.meca.acou,,2021,REPORT,0.48387
info.info-ts,,2017,ART,0.09677
spi.nano,10.1109/MESA.2018.8449164,2018,COMM,0.67742
info.info-ir,,2010,COMM,0.80645
info.info-ts,,2012,COMM,0.80645
info.info-ir,,2013,COMM,0.48387
sdv.bid.spt,10.1007/978-3-030-22948-1_16,2019,COUV,0.29032
phys.astr.he,10.1088/1475-7516/2017/04/019,2017,ART,0.54839
phys.astr.he,10.1093/mnras/stx902,2017,ART,0.54839
sdv.bid.spt,10.1007/978-3-030-15719-7_37,2019,COMM,0.74194
sdv.bid.spt,,2019,COMM,0.80645
sdv.bid.spt,10.1007/978-3-030-28577-7_29,2019,COMM,0.67742
info.info-bi,10.7287/peerj.preprints.27979v1,2020,COMM,0.67742
spi.auto,10.3390/app10093137,2020,ART,0.29032
sdv.ee,10.7717/peerj-cs.223,2019,ART,1.0
phys.meca.acou,,2019,COUV,0.09677
phys.meca.acou,,2019,COMM,0.09677
info,,2019,COMM,0.80645
sdv.bid.spt,10.1101/2021.03.08.433909,2021,UNDEFINED,0.54839
phys.astr.he,10.1016/j.physletb.2017.03.063,2020,ART,0.67742
info.info-ai,10.1109/ICDAR.2017.21,2019,COMM,0.29032
phys.hexp,10.1016/j.dark.2017.04.005,2017,ART,0.87097
info.info-ir,,2012,COUV,0.09677
info.info-lg,10.1007/978-3-642-04447-2_72,2011,COMM,0.54839
info,,2015,POSTER,0.35484
info.info-ir,,2014,REPORT,0.09677
info,,2016,COMM,0.35484
info.info-ir,10.1007/978-3-319-11382-1_20,2014,COMM,0.87097
scco,10.1080/09541440903031230,2015,ART,0.54839
info,10.1007/978-3-319-24027-5_46,2015,COMM,0.67742
info,10.1007/978-3-319-44564-9_26,2016,COMM,0.67742
phys.hexp,10.1088/1475-7516/2016/05/016,2016,ART,0.54839
spi.auto,10.1109/TIE.2013.2253063,2018,ART,0.29032
spi.auto,10.1115/DSCC2010-4219,2018,COMM,0.29032
spi.auto,,2018,COUV,0.09677
spi.auto,,2018,COMM,0.09677
spi.auto,,2018,COMM,0.09677
spi.auto,,2018,COMM,0.09677
math.math-oc,10.1002/oca.2604,2020,ART,1.0
math.math-na,10.1007/s10851-020-00990-5,2020,ART,1.0
math.math-oc,10.1109/ICoSC.2017.7958672,2018,COMM,0.29032
info.info-mo,,2012,COMM,0.80645
math.math-oc,10.3934/mcrf.2013.3.269,2018,ART,0.29032
math.math-oc,,2018,COMM,0.09677
math.math-oc,10.1109/TAC.2012.2232376,2018,ART,0.29032
info.info-sy,,2017,ART,0.09677
spi.auto,,2019,COMM,0.48387
spi.auto,10.1080/00207179.2018.1539525,2018,ART,0.67742
info.info-au,10.1109/CDC.2017.8264068,2019,COMM,0.67742
math.math-oc,,2018,COMM,0.09677
math.math-oc,,2018,ART,0.80645
math.math-oc,10.1051/cocv/2020023,2021,ART,1.0
math.math-oc,10.1109/cdc.2015.7403448,2016,COMM,0.54839
spi.opti,,2018,UNDEFINED,0.35484
math.math-oc,10.1016/j.sysconle.2018.01.008,2018,ART,1.0
math.math-oc,10.1051/cocv/2015026,2014,ART,1.0
phys.mphy,10.1063/1.5115576,2020,ART,0.67742
math.math-oc,10.1137/15m1041419,2018,ART,1.0
math.math-oc,,2021,UNDEFINED,0.22581
math.math-oc,,2010,COMM,0.80645
math.math-oc,10.1109/cdc.2013.6760146,2014,COMM,0.67742
math.math-oc,10.1109/cdc.2010.5717396,2010,COMM,1.0
math.math-oc,10.1007/s10958-013-1579-z,2013,ART,0.67742
math.math-oc,,2013,COMM,0.48387
math.math-oc,10.1109/TAC.2012.2195862,2011,ART,0.67742
phys.qphy,10.1088/2058-9565/aa7f3f,2017,ART,0.87097
phys.qphy,10.1016/j.ifacol.2017.08.2000,2016,COMM,0.67742
math.math-na,10.1109/ICASSP.2011.5947255,2011,COMM,1.0
info.info-ts,,2012,COMM,0.80645
sdv.ib,10.1007/978-3-642-15995-4_69,2013,COMM,0.54839
info.info-ts,,2018,COMM,0.48387
info.info-ts,10.1109/TSP.2015.2440219,2017,ART,0.87097
info,,2017,COMM,0.09677
math.math-na,,2014,ART,0.80645
spi.signal,,2008,THESE,0.80645
